UF,Município,Agropecuária_2019,Agropecuária_2020,Agropecuária_VrAbs,Agropecuária_Vr,Indústria_2019,Indústria_2020,Indústria_VrAbs,Indústria_Vr,Construção_2019,Construção_2020,Construção_VrAbs,Construção_Vr,Comércio_2019,Comércio_2020,Comércio_VrAbs,Comércio_Vr,Serviços_2019,Serviços_2020,Serviços_VrAbs,Serviços_Vr,Total_2019,Total_2020,Total_VrAbs,Total_Vr,Municipio_mapa,Latitude,Longitude,Ufs_indice,index_original
SE,FEIRA NOVA,65,71,6,9.23,321,281,-40,-12.46,92,96,4,4.35,201,197,-4,-1.99,853,749,-104,-12.19,1532,1394,-138,-9.01,FEIRA NOVA SE,-10.2629878,-37.3131265,24,1771
SE,FREI PAULO,111,99,-12,-10.81,1066,1275,209,19.61,31,54,23,74.19,198,168,-30,-15.15,611,475,-136,-22.26,2017,2071,54,2.68,FREI PAULO SE,-10.549956,-37.5356071,24,1772
SE,GARARU,6,8,2,33.33,15,10,-5,-33.33,0,0,0,0.0,17,13,-4,-23.53,589,389,-200,-33.96,627,420,-207,-33.01,GARARU SE,-9.9688996,-37.0827962,24,1773
SE,GRACHO CARDOSO,23,26,3,13.04,6,4,-2,-33.33,2,2,0,0.0,22,23,1,4.55,298,395,97,32.55,351,450,99,28.21,GRACHO CARDOSO SE,-10.23888165,-37.20549285444669,24,1775
SE,ILHA DAS FLORES,0,0,0,0.0,9,9,0,0.0,1,2,1,100.0,49,48,-1,-2.04,332,169,-163,-49.1,391,228,-163,-41.69,ILHA DAS FLORES SE,-10.4365954,-36.5370011,24,1776
SE,INDIAROBA,81,69,-12,-14.81,17,13,-4,-23.53,0,0,0,0.0,73,65,-8,-10.96,743,685,-58,-7.81,914,832,-82,-8.97,INDIAROBA SE,-11.5250972,-37.5075262,24,1777
SE,ITABAIANA,57,43,-14,-24.56,54,77,23,42.59,4,2,-2,-50.0,567,517,-50,-8.82,1061,1334,273,25.73,1743,1973,230,13.2,ITABAIANA SE,-10.6856197,-37.4270517,24,1778
SE,ITABAIANINHA,85,71,-14,-16.47,873,879,6,0.69,64,60,-4,-6.25,555,527,-28,-5.05,1545,1390,-155,-10.03,3122,2927,-195,-6.25,ITABAIANINHA SE,-11.2760142,-37.78666,24,1779
SE,ITABI,18,15,-3,-16.67,18,16,-2,-11.11,0,0,0,0.0,19,18,-1,-5.26,353,297,-56,-15.86,408,346,-62,-15.2,ITABI SE,-10.1263407,-37.1017566,24,1780
SE,JAPARATUBA,103,94,-9,-8.74,535,518,-17,-3.18,19,19,0,0.0,155,164,9,5.81,884,1015,131,14.82,1696,1810,114,6.72,JAPARATUBA SE,-10.5934888,-36.941514,24,1782
SE,JAPOATA,554,332,-222,-40.07,24,22,-2,-8.33,9,10,1,11.11,118,110,-8,-6.78,820,482,-338,-41.22,1525,956,-569,-37.31,JAPOATA SE,-10.3467864,-36.799878,24,1783
SE,LAGARTO,478,463,-15,-3.14,1421,3587,2166,152.43,261,321,60,22.99,2765,2664,-101,-3.65,6154,5127,-1027,-16.69,11079,12162,1083,9.78,LAGARTO SE,-10.9141791,-37.6715308,24,1784
SE,MACAMBIRA,18,20,2,11.11,128,126,-2,-1.56,0,0,0,0.0,45,41,-4,-8.89,385,234,-151,-39.22,576,421,-155,-26.91,MACAMBIRA SE,-10.6657963,-37.5396488,24,1786
SE,MALHADA DOS BOIS,5,4,-1,-20.0,8,1,-7,-87.5,6,0,-6,-100.0,66,58,-8,-12.12,444,394,-50,-11.26,529,457,-72,-13.61,MALHADA DOS BOIS SE,-10.3450779,-36.9206659,24,1787
SE,MALHADOR,5,4,-1,-20.0,9,10,1,11.11,0,0,0,0.0,54,63,9,16.67,515,522,7,1.36,583,599,16,2.74,MALHADOR SE,-10.6588623,-37.3085558,24,1788
SE,MOITA BONITA,6,6,0,0.0,16,15,-1,-6.25,4,2,-2,-50.0,192,176,-16,-8.33,435,363,-72,-16.55,653,562,-91,-13.94,MOITA BONITA SE,-10.5793237,-37.3423877,24,1790
SE,MONTE ALEGRE DE SERGIPE,17,15,-2,-11.76,7,7,0,0.0,0,0,0,0.0,125,140,15,12.0,442,66,-376,-85.07,591,228,-363,-61.42,MONTE ALEGRE DE SERGIPE SE,-10.0657473,-37.62356148016381,24,1791
SE,MURIBECA,26,26,0,0.0,51,41,-10,-19.61,80,86,6,7.5,47,46,-1,-2.13,387,313,-74,-19.12,591,512,-79,-13.37,MURIBECA SE,-10.4227085,-36.9567299,24,1792
SE,NOSSA SENHORA APARECIDA,23,16,-7,-30.43,346,240,-106,-30.64,1,6,5,500.0,53,43,-10,-18.87,352,309,-43,-12.22,775,614,-161,-20.77,NOSSA SENHORA APARECIDA SE,-10.3968947,-37.4539699,24,1794
SE,NOSSA SENHORA DA GLORIA,161,126,-35,-21.74,987,1132,145,14.69,199,40,-159,-79.9,1562,1478,-84,-5.38,2348,2255,-93,-3.96,5257,5031,-226,-4.3,NOSSA SENHORA DA GLORIA SE,-10.2188811,-37.4199759,24,1795
SE,NOSSA SENHORA DAS DORES,92,108,16,17.39,1094,1078,-16,-1.46,47,42,-5,-10.64,491,523,32,6.52,1387,1158,-229,-16.51,3111,2909,-202,-6.49,NOSSA SENHORA DAS DORES SE,-10.4927502,-37.1931675,24,1796
SE,NOSSA SENHORA DE LOURDES,9,9,0,0.0,19,15,-4,-21.05,10,2,-8,-80.0,63,57,-6,-9.52,274,255,-19,-6.93,375,338,-37,-9.87,NOSSA SENHORA DE LOURDES SE,-10.0786746,-37.0572176,24,1797
SE,PACATUBA,35,37,2,5.71,2340,2414,74,3.16,441,125,-316,-71.66,855,806,-49,-5.73,3570,2714,-856,-23.98,7241,6096,-1145,-15.81,PACATUBA SE,-10.4506594,-36.6473212,24,1799
SE,PEDRA MOLE,9,14,5,55.56,4,3,-1,-25.0,0,0,0,0.0,4,6,2,50.0,224,119,-105,-46.88,241,142,-99,-41.08,PEDRA MOLE SE,-10.6181053,-37.6865098,24,1800
SE,PEDRINHAS,14,12,-2,-14.29,5,4,-1,-20.0,0,0,0,0.0,59,62,3,5.08,303,320,17,5.61,381,398,17,4.46,PEDRINHAS SE,-11.192952,-37.6757812,24,1801
SE,PINHAO,30,26,-4,-13.33,3,3,0,0.0,1,0,-1,-100.0,44,42,-2,-4.55,376,286,-90,-23.94,454,357,-97,-21.37,PINHAO SE,-10.5682989,-37.7236405,24,1802
SE,PIRAMBU,14,13,-1,-7.14,35,37,2,5.71,8,10,2,25.0,36,40,4,11.11,450,327,-123,-27.33,543,427,-116,-21.36,PIRAMBU SE,-10.7408558,-36.8591248,24,1803
SE,POCO REDONDO,10,14,4,40.0,8,8,0,0.0,40,20,-20,-50.0,169,156,-13,-7.69,1118,1089,-29,-2.59,1345,1287,-58,-4.31,POCO REDONDO SE,-9.8083322,-37.6827949,24,1804
SE,POCO VERDE,14,11,-3,-21.43,595,595,0,0.0,19,11,-8,-42.11,242,259,17,7.02,820,782,-38,-4.63,1690,1658,-32,-1.89,POCO VERDE SE,-10.7119994,-38.1749204,24,1805
SE,PORTO DA FOLHA,28,17,-11,-39.29,50,44,-6,-12.0,8,6,-2,-25.0,162,150,-12,-7.41,1011,964,-47,-4.65,1259,1181,-78,-6.2,PORTO DA FOLHA SE,-9.9152762,-37.2791369,24,1806
SE,PROPRIA,62,49,-13,-20.97,547,499,-48,-8.78,251,260,9,3.59,1307,1277,-30,-2.3,1810,2041,231,12.76,3977,4126,149,3.75,PROPRIA SE,-10.212427,-36.8372254,24,1807
SE,RIACHAO DO DANTAS,119,135,16,13.45,1,7,6,600.0,12,0,-12,-100.0,35,33,-2,-5.71,592,534,-58,-9.8,759,709,-50,-6.59,RIACHAO DO DANTAS SE,-11.0704439,-37.726446,24,1808
SE,RIBEIROPOLIS,52,56,4,7.69,286,304,18,6.29,158,85,-73,-46.2,273,259,-14,-5.13,1160,1060,-100,-8.62,1929,1764,-165,-8.55,RIBEIROPOLIS SE,-10.5405577,-37.4368783,24,1810
SE,SALGADO,119,107,-12,-10.08,329,322,-7,-2.13,21,26,5,23.81,141,146,5,3.55,912,804,-108,-11.84,1522,1405,-117,-7.69,SALGADO SE,-11.0282445,-37.4782803,24,1812
SE,SANTA LUZIA DO ITANHY,98,103,5,5.1,1,5,4,400.0,0,5,5,0.0,28,31,3,10.71,666,518,-148,-22.22,793,662,-131,-16.52,SANTA LUZIA DO ITANHY SE,-11.3517434,-37.4478339,24,1813
SE,SANTANA DO SAO FRANCISCO,27,0,-27,-100.0,7,4,-3,-42.86,2,10,8,400.0,20,27,7,35.0,285,238,-47,-16.49,341,279,-62,-18.18,SANTANA DO SAO FRANCISCO SE,-10.2926609,-36.6074667,24,1814
SE,SANTA ROSA DE LIMA,39,40,1,2.56,3,3,0,0.0,0,0,0,0.0,1,1,0,0.0,330,268,-62,-18.79,373,312,-61,-16.35,SANTA ROSA DE LIMA SE,-10.6474939,-37.1926373,24,1815
SE,SANTO AMARO DAS BROTAS,61,47,-14,-22.95,13,26,13,100.0,14,2,-12,-85.71,39,35,-4,-10.26,566,385,-181,-31.98,693,495,-198,-28.57,SANTO AMARO DAS BROTAS SE,-10.7866999,-37.054711,24,1816
SE,SAO DOMINGOS,2,3,1,50.0,27,38,11,40.74,0,0,0,0.0,3,4,1,33.33,248,225,-23,-9.27,280,270,-10,-3.57,SAO DOMINGOS SE,-10.7903753,-37.5667586,24,1818
SE,SAO MIGUEL DO ALEIXO,27,15,-12,-44.44,4,3,-1,-25.0,10,14,4,40.0,11,12,1,9.09,337,378,41,12.17,389,422,33,8.48,SAO MIGUEL DO ALEIXO SE,-10.3892164,-37.3826157,24,1820
SE,SIMAO DIAS,141,125,-16,-11.35,1587,1523,-64,-4.03,9,57,48,533.33,552,581,29,5.25,1825,1848,23,1.26,4114,4134,20,0.49,SIMAO DIAS SE,-10.7388301,-37.809016,24,1821
SE,TOBIAS BARRETO,23,25,2,8.7,886,893,7,0.79,25,22,-3,-12.0,1289,1241,-48,-3.72,2043,1932,-111,-5.43,4266,4113,-153,-3.59,TOBIAS BARRETO SE,-11.1878721,-38.0030397,24,1824
SE,TOMAR DO GERU,99,80,-19,-19.19,56,53,-3,-5.36,2,1,-1,-50.0,62,67,5,8.06,566,547,-19,-3.36,785,748,-37,-4.71,TOMAR DO GERU SE,-11.3752475,-37.8413399,24,1825
SE,UMBAUBA,234,168,-66,-28.21,186,193,7,3.76,77,49,-28,-36.36,445,517,72,16.18,1179,1275,96,8.14,2121,2202,81,3.82,UMBAUBA SE,-11.3826792,-37.6565562,24,1826
BA,ABAIRA,5,19,14,280.0,18,8,-10,-55.56,0,44,44,0.0,92,108,16,17.39,310,47,-263,-84.84,425,226,-199,-46.82,ABAIRA BA,-13.2503296,-41.6640342,4,1827
BA,ABARE,256,305,49,19.14,24,26,2,8.33,0,0,0,0.0,60,94,34,56.67,902,684,-218,-24.17,1242,1109,-133,-10.71,ABARE BA,-8.7239913,-39.1139689,4,1828
BA,ACAJUTIBA,46,46,0,0.0,10,11,1,10.0,0,0,0,0.0,71,76,5,7.04,681,562,-119,-17.47,808,695,-113,-13.99,ACAJUTIBA BA,-11.6609659,-38.0186381,4,1829
BA,ADUSTINA,5,10,5,100.0,9,14,5,55.56,0,0,0,0.0,74,106,32,43.24,725,604,-121,-16.69,813,734,-79,-9.72,ADUSTINA BA,-10.5358875,-38.114479,4,1830
BA,AGUA FRIA,9,193,184,2044.44,2,18,16,800.0,9,5,-4,-44.44,143,138,-5,-3.5,752,717,-35,-4.65,915,1071,156,17.05,AGUA FRIA BA,-11.8784691,-38.7663706,4,1831
BA,ERICO CARDOSO,26,24,-2,-7.69,7,14,7,100.0,1,4,3,300.0,54,51,-3,-5.56,439,200,-239,-54.44,527,293,-234,-44.4,ERICO CARDOSO BA,-13.419162,-42.1381486,4,1832
BA,AIQUARA,58,68,10,17.24,0,3,3,0.0,0,0,0,0.0,46,38,-8,-17.39,329,247,-82,-24.92,433,356,-77,-17.78,AIQUARA BA,-14.126918,-39.8887574,4,1833
BA,ALAGOINHAS,2762,2427,-335,-12.13,5062,4817,-245,-4.84,663,1048,385,58.07,6879,6340,-539,-7.84,12665,12484,-181,-1.43,28031,27116,-915,-3.26,ALAGOINHAS BA,-12.133526,-38.420772,4,1834
BA,ALCOBACA,287,244,-43,-14.98,192,170,-22,-11.46,0,1,1,0.0,251,212,-39,-15.54,1190,1070,-120,-10.08,1920,1697,-223,-11.61,ALCOBACA BA,-17.5215875,-39.1965474,4,1835
BA,ALMADINA,74,72,-2,-2.7,5,4,-1,-20.0,0,0,0,0.0,24,29,5,20.83,306,309,3,0.98,409,414,5,1.22,ALMADINA BA,-14.7025806,-39.6383321,4,1836
BA,AMARGOSA,109,107,-2,-1.83,814,919,105,12.9,92,68,-24,-26.09,903,914,11,1.22,2008,2010,2,0.1,3926,4018,92,2.34,AMARGOSA BA,-13.0302189,-39.6040692,4,1837
BA,AMELIA RODRIGUES,63,59,-4,-6.35,554,697,143,25.81,20,13,-7,-35.0,395,415,20,5.06,1695,1466,-229,-13.51,2727,2650,-77,-2.82,AMELIA RODRIGUES BA,-12.4015388,-38.7516971,4,1838
BA,AMERICA DOURADA,14,14,0,0.0,0,2,2,0.0,0,0,0,0.0,51,52,1,1.96,516,448,-68,-13.18,581,516,-65,-11.19,AMERICA DOURADA BA,-11.4515262,-41.4357517,4,1839
BA,ANAGE,66,70,4,6.06,65,48,-17,-26.15,21,18,-3,-14.29,257,218,-39,-15.18,958,877,-81,-8.46,1367,1231,-136,-9.95,ANAGE BA,-14.6134669,-41.1376308,4,1840
BA,ANDARAI,46,55,9,19.57,14,8,-6,-42.86,0,0,0,0.0,54,68,14,25.93,1142,763,-379,-33.19,1256,894,-362,-28.82,ANDARAI BA,-12.8059674,-41.3322919,4,1841
BA,ANDORINHA,12,11,-1,-8.33,1043,1014,-29,-2.78,0,13,13,0.0,100,93,-7,-7.0,794,634,-160,-20.15,1949,1765,-184,-9.44,ANDORINHA BA,-10.3445708,-39.8334411,4,1842
BA,ANGICAL,68,73,5,7.35,1,32,31,3100.0,1,1,0,0.0,71,77,6,8.45,881,750,-131,-14.87,1022,933,-89,-8.71,ANGICAL BA,-12.005623,-44.7000236,4,1843
BA,ANGUERA,11,8,-3,-27.27,3,4,1,33.33,2,4,2,100.0,78,86,8,10.26,856,238,-618,-72.2,950,340,-610,-64.21,ANGUERA BA,-12.1509425,-39.2452469,4,1844
BA,ANTAS,2,2,0,0.0,17,14,-3,-17.65,0,6,6,0.0,99,115,16,16.16,709,624,-85,-11.99,827,761,-66,-7.98,ANTAS BA,-10.4114649,-38.3308815,4,1845
BA,ANTONIO CARDOSO,90,106,16,17.78,5,5,0,0.0,0,0,0,0.0,62,81,19,30.65,495,399,-96,-19.39,652,591,-61,-9.36,ANTONIO CARDOSO BA,-12.4363122,-39.1200307,4,1846
BA,ANTONIO GONCALVES,2,8,6,300.0,0,0,0,0.0,0,0,0,0.0,63,64,1,1.59,508,442,-66,-12.99,573,514,-59,-10.3,ANTONIO GONCALVES BA,-10.5715409,-40.2748824,4,1847
BA,APORA,38,33,-5,-13.16,8,14,6,75.0,63,6,-57,-90.48,49,58,9,18.37,881,739,-142,-16.12,1039,850,-189,-18.19,APORA BA,-11.6599747,-38.0794757,4,1848
BA,APUAREMA,7,7,0,0.0,0,0,0,0.0,0,0,0,0.0,37,41,4,10.81,322,290,-32,-9.94,366,338,-28,-7.65,APUAREMA BA,-13.8517897,-39.7457126,4,1849
BA,ARACATU,19,18,-1,-5.26,21,20,-1,-4.76,2,1,-1,-50.0,138,150,12,8.7,758,686,-72,-9.5,938,875,-63,-6.72,ARACATU BA,-14.4274236,-41.4604105,4,1850
BA,ARACI,12,11,-1,-8.33,8,6,-2,-25.0,136,158,22,16.18,349,345,-4,-1.15,2280,2102,-178,-7.81,2785,2622,-163,-5.85,ARACI BA,-11.3356065,-38.9573261,4,1852
BA,ARAMARI,16,18,2,12.5,92,68,-24,-26.09,25,22,-3,-12.0,80,75,-5,-6.25,331,280,-51,-15.41,544,463,-81,-14.89,ARAMARI BA,-12.0907897,-38.4985065,4,1853
BA,ARATACA,228,217,-11,-4.82,15,42,27,180.0,0,0,0,0.0,58,61,3,5.17,646,647,1,0.15,947,967,20,2.11,ARATACA BA,-15.2617424,-39.4122943,4,1854
BA,ARATUIPE,50,44,-6,-12.0,3,3,0,0.0,0,1,1,0.0,52,46,-6,-11.54,427,278,-149,-34.89,532,372,-160,-30.08,ARATUIPE BA,-13.077137,-39.0010786,4,1855
BA,BAIANOPOLIS,190,181,-9,-4.74,1,1,0,0.0,0,1,1,0.0,117,110,-7,-5.98,550,393,-157,-28.55,858,686,-172,-20.05,BAIANOPOLIS BA,-12.3067564,-44.5383591,4,1857
BA,BAIXA GRANDE,50,48,-2,-4.0,8,7,-1,-12.5,22,16,-6,-27.27,166,171,5,3.01,826,600,-226,-27.36,1072,842,-230,-21.46,BAIXA GRANDE BA,-11.9630941,-40.1657537,4,1858
BA,BANZAE,0,0,0,0.0,1,1,0,0.0,0,0,0,0.0,60,55,-5,-8.33,615,523,-92,-14.96,676,579,-97,-14.35,BANZAE BA,-10.5827616,-38.6122305,4,1859
BA,BARRA,48,50,2,4.17,40,43,3,7.5,1,368,367,36700.0,414,397,-17,-4.11,1976,1984,8,0.4,2479,2842,363,14.64,BARRA BA,-11.0892702,-43.1420453,4,1860
BA,BARRA DA ESTIVA,102,105,3,2.94,53,75,22,41.51,5,9,4,80.0,622,572,-50,-8.04,890,841,-49,-5.51,1672,1602,-70,-4.19,BARRA DA ESTIVA BA,-13.6269662,-41.3278287,4,1861
BA,BARRA DO CHOCA,701,667,-34,-4.85,66,72,6,9.09,254,166,-88,-34.65,378,406,28,7.41,1259,968,-291,-23.11,2658,2279,-379,-14.26,BARRA DO CHOCA BA,-14.8638173,-40.5761637,4,1862
BA,BARRA DO MENDES,0,3,3,0.0,2,5,3,150.0,0,0,0,0.0,104,101,-3,-2.88,530,490,-40,-7.55,636,599,-37,-5.82,BARRA DO MENDES BA,-11.8053298,-42.057037,4,1863
BA,BARRA DO ROCHA,112,98,-14,-12.5,3,3,0,0.0,39,4,-35,-89.74,26,26,0,0.0,412,242,-170,-41.26,592,373,-219,-36.99,BARRA DO ROCHA BA,-14.2090974,-39.6004395,4,1864
BA,BARREIRAS,3560,3823,263,7.39,2442,2438,-4,-0.16,2738,2154,-584,-21.33,8367,8410,43,0.51,13933,14945,1012,7.26,31040,31770,730,2.35,BARREIRAS BA,-12.1440031,-44.9967406,4,1865
BA,BARRO ALTO,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,69,66,-3,-4.35,583,608,25,4.29,652,674,22,3.37,BARRO ALTO BA,-11.7618025,-41.9094904,4,1866
BA,BARROCAS,1,1,0,0.0,721,734,13,1.8,386,316,-70,-18.13,84,72,-12,-14.29,645,586,-59,-9.15,1837,1709,-128,-6.97,BARROCAS BA,-11.5338665,-39.0802106,4,1867
BA,BARRO PRETO,116,124,8,6.9,2,2,0,0.0,0,0,0,0.0,29,35,6,20.69,481,372,-109,-22.66,628,533,-95,-15.13,BARRO PRETO BA,-14.8068289,-39.4727588,4,1868
BA,BELMONTE,323,391,68,21.05,172,167,-5,-2.91,2,5,3,150.0,191,184,-7,-3.66,908,861,-47,-5.18,1596,1608,12,0.75,BELMONTE BA,-15.8630837,-38.8792845,4,1869
BA,BELO CAMPO,21,21,0,0.0,60,67,7,11.67,0,0,0,0.0,163,167,4,2.45,695,635,-60,-8.63,939,890,-49,-5.22,BELO CAMPO BA,-15.0338286,-41.2585109,4,1870
BA,BIRITINGA,81,119,38,46.91,0,0,0,0.0,1,2,1,100.0,85,90,5,5.88,790,747,-43,-5.44,957,958,1,0.1,BIRITINGA BA,-11.6227908,-38.8066738,4,1871
BA,BOA NOVA,30,50,20,66.67,13,9,-4,-30.77,0,0,0,0.0,116,118,2,1.72,663,641,-22,-3.32,822,818,-4,-0.49,BOA NOVA BA,-14.365907,-40.2063056,4,1872
BA,BOA VISTA DO TUPIM,80,88,8,10.0,105,83,-22,-20.95,1,1,0,0.0,102,101,-1,-0.98,783,603,-180,-22.99,1071,876,-195,-18.21,BOA VISTA DO TUPIM BA,-12.6605988,-40.6083594,4,1873
BA,BOM JESUS DA LAPA,698,749,51,7.31,354,376,22,6.21,176,118,-58,-32.95,2410,2322,-88,-3.65,4164,4418,254,6.1,7802,7983,181,2.32,BOM JESUS DA LAPA BA,-13.250571,-43.410754,4,1874
BA,BOM JESUS DA SERRA,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,34,35,1,2.94,416,386,-30,-7.21,450,421,-29,-6.44,BOM JESUS DA SERRA BA,-14.37483,-40.5057687,4,1875
BA,BONINAL,0,0,0,0.0,1,11,10,1000.0,1,0,-1,-100.0,129,150,21,16.28,508,419,-89,-17.52,639,580,-59,-9.23,BONINAL BA,-12.7095183,-41.8299984,4,1876
BA,BONITO,45,72,27,60.0,1119,1311,192,17.16,0,0,0,0.0,27,25,-2,-7.41,732,611,-121,-16.53,1923,2019,96,4.99,BONITO BA,-11.9665473,-41.2649896,4,1877
BA,BOQUIRA,2,1,-1,-50.0,40,37,-3,-7.5,5,5,0,0.0,216,201,-15,-6.94,1114,1301,187,16.79,1377,1545,168,12.2,BOQUIRA BA,-12.8184859,-42.7270883,4,1878
BA,BOTUPORA,1,2,1,100.0,12,10,-2,-16.67,0,0,0,0.0,58,52,-6,-10.34,293,44,-249,-84.98,364,108,-256,-70.33,BOTUPORA BA,-13.3744752,-42.5198469,4,1879
BA,BREJOLANDIA,75,59,-16,-21.33,1,1,0,0.0,1,2,1,100.0,40,36,-4,-10.0,451,591,140,31.04,568,689,121,21.3,BREJOLANDIA BA,-12.4843845,-43.9611861,4,1881
BA,BROTAS DE MACAUBAS,0,0,0,0.0,14,9,-5,-35.71,5,0,-5,-100.0,63,61,-2,-3.17,409,417,8,1.96,491,487,-4,-0.81,BROTAS DE MACAUBAS BA,-12.0019007,-42.6257506,4,1882
BA,BRUMADO,87,82,-5,-5.75,2412,2313,-99,-4.1,4177,3672,-505,-12.09,3113,3025,-88,-2.83,4756,4732,-24,-0.5,14545,13824,-721,-4.96,BRUMADO BA,-14.2950215,-41.65923973294132,4,1883
BA,BUERAREMA,143,140,-3,-2.1,12,20,8,66.67,1,1,0,0.0,327,283,-44,-13.46,893,107,-786,-88.02,1376,551,-825,-59.96,BUERAREMA BA,-14.9571177,-39.3008035,4,1884
BA,BURITIRAMA,1,1,0,0.0,1,1,0,0.0,0,0,0,0.0,68,57,-11,-16.18,899,806,-93,-10.34,969,865,-104,-10.73,BURITIRAMA BA,-10.7148421,-43.6362327,4,1885
BA,CAATIBA,140,132,-8,-5.71,79,75,-4,-5.06,0,0,0,0.0,19,24,5,26.32,514,509,-5,-0.97,752,740,-12,-1.6,CAATIBA BA,-14.9782759,-40.4092325,4,1886
BA,CABACEIRAS DO PARAGUACU,54,38,-16,-29.63,56,74,18,32.14,4,4,0,0.0,153,161,8,5.23,837,597,-240,-28.67,1104,874,-230,-20.83,CABACEIRAS DO PARAGUACU BA,-12.5377868,-39.1901339,4,1887
BA,CACULE,16,13,-3,-18.75,561,511,-50,-8.91,17,17,0,0.0,1104,1147,43,3.89,1360,1358,-2,-0.15,3058,3046,-12,-0.39,CACULE BA,-14.4990734,-42.2233006,4,1889
BA,CAEM,8,7,-1,-12.5,28,25,-3,-10.71,18,6,-12,-66.67,31,29,-2,-6.45,404,365,-39,-9.65,489,432,-57,-11.66,CAEM BA,-11.0909658,-40.4322187,4,1890
BA,CAETANOS,21,23,2,9.52,23,22,-1,-4.35,9,13,4,44.44,42,41,-1,-2.38,577,619,42,7.28,672,718,46,6.85,CAETANOS BA,-14.3387456,-40.9085971,4,1891
BA,CAETITE,65,62,-3,-4.62,1243,1269,26,2.09,64,172,108,168.75,1326,1195,-131,-9.88,3071,2389,-682,-22.21,5769,5087,-682,-11.82,CAETITE BA,-14.0691776,-42.4852428,4,1892
BA,CAFARNAUM,0,0,0,0.0,1,4,3,300.0,0,0,0,0.0,193,179,-14,-7.25,630,846,216,34.29,824,1029,205,24.88,CAFARNAUM BA,-11.691399,-41.468823,4,1893
BA,CAIRU,78,39,-39,-50.0,8,4,-4,-50.0,23,8,-15,-65.22,381,295,-86,-22.57,2861,2179,-682,-23.84,3351,2525,-826,-24.65,CAIRU BA,-13.4860505,-39.0455744,4,1894
BA,CALDEIRAO GRANDE,5,6,1,20.0,1,0,-1,-100.0,64,5,-59,-92.19,45,42,-3,-6.67,613,460,-153,-24.96,728,513,-215,-29.53,CALDEIRAO GRANDE BA,-11.0208483,-40.3041387,4,1895
BA,CAMACAN,212,191,-21,-9.91,377,395,18,4.77,9,5,-4,-44.44,601,550,-51,-8.49,1461,1557,96,6.57,2660,2698,38,1.43,CAMACAN BA,-15.4166631,-39.4930088,4,1896
BA,CAMAMU,141,125,-16,-11.35,233,206,-27,-11.59,10,12,2,20.0,584,555,-29,-4.97,1441,1083,-358,-24.84,2409,1981,-428,-17.77,CAMAMU BA,-13.9438142,-39.1060917,4,1898
BA,CAMPO ALEGRE DE LOURDES,0,9,9,0.0,225,239,14,6.22,18,10,-8,-44.44,176,186,10,5.68,881,808,-73,-8.29,1300,1252,-48,-3.69,CAMPO ALEGRE DE LOURDES BA,-9.5160326,-43.0101338,4,1899
BA,CAMPO FORMOSO,12,12,0,0.0,528,671,143,27.08,191,412,221,115.71,958,948,-10,-1.04,2861,2710,-151,-5.28,4550,4753,203,4.46,CAMPO FORMOSO BA,-10.51055,-40.320031,4,1900
BA,CANAPOLIS,3,4,1,33.33,1,0,-1,-100.0,24,18,-6,-25.0,58,55,-3,-5.17,677,605,-72,-10.64,763,682,-81,-10.62,CANAPOLIS BA,-13.072454,-44.200949,4,1901
BA,CANARANA,3,4,1,33.33,15,19,4,26.67,3,7,4,133.33,272,257,-15,-5.51,938,678,-260,-27.72,1231,965,-266,-21.61,CANARANA BA,-11.6870151,-41.7683675,4,1902
BA,CANAVIEIRAS,359,336,-23,-6.41,22,27,5,22.73,19,17,-2,-10.53,598,571,-27,-4.52,1616,1283,-333,-20.61,2614,2234,-380,-14.54,CANAVIEIRAS BA,-15.6790128,-38.9449622,4,1903
BA,CANDEAL,21,15,-6,-28.57,0,6,6,0.0,6,6,0,0.0,29,28,-1,-3.45,456,17,-439,-96.27,512,72,-440,-85.94,CANDEAL BA,-11.8053441,-39.1206515,4,1904
BA,CANDIBA,20,20,0,0.0,115,111,-4,-3.48,1,1,0,0.0,118,114,-4,-3.39,385,50,-335,-87.01,639,296,-343,-53.68,CANDIBA BA,-14.4125032,-42.8714102,4,1906
BA,CANDIDO SALES,72,91,19,26.39,13,16,3,23.08,0,0,0,0.0,191,245,54,28.27,1097,1056,-41,-3.74,1373,1408,35,2.55,CANDIDO SALES BA,-15.5037649,-41.2391141,4,1907
BA,CANSANCAO,18,21,3,16.67,66,68,2,3.03,2,2,0,0.0,357,343,-14,-3.92,1481,1194,-287,-19.38,1924,1628,-296,-15.38,CANSANCAO BA,-10.6671448,-39.498199,4,1908
BA,CANUDOS,7,3,-4,-57.14,4,14,10,250.0,2,3,1,50.0,104,107,3,2.88,650,647,-3,-0.46,767,774,7,0.91,CANUDOS BA,-9.8948692,-39.0266244,4,1909
BA,CAPELA DO ALTO ALEGRE,7,9,2,28.57,33,47,14,42.42,0,2,2,0.0,85,78,-7,-8.24,608,558,-50,-8.22,733,694,-39,-5.32,CAPELA DO ALTO ALEGRE BA,-11.6703944,-39.8362745,4,1910
BA,CAPIM GROSSO,3,3,0,0.0,230,205,-25,-10.87,25,27,2,8.0,1263,1278,15,1.19,2110,2437,327,15.5,3631,3950,319,8.79,CAPIM GROSSO BA,-11.3793228,-40.0112095,4,1911
