Municipio_mapa,UF,Latitude,Longitude,Pop_2018,Area,Pop_por_Area,Leitos_por_Mil_Hab,Dominios_Internet_por_Mil_Hab,Atração_Geral,Coef_Gestao_Empresarial,PIB,media_KMG2
AMATURA AM,AM,-3.3640509,-68.1994689,11332,4754.109,2.383622251824685,1.67666784327568,0.0,4226.46495243771,,66232,0.017249320935126038
AMELIA RODRIGUES BA,BA,-12.4015388,-38.7516971,25224,173.484,145.39669364321782,0.634316523945449,1.55366106286352,2021.33594506976,60.0,280400,0.007083389867556149
AMERICA DOURADA BA,BA,-11.4515262,-41.4357517,16097,822.373,19.573843012842104,1.80157793377648,0.0621349571268796,2761.71176754209,,120759,0.01857448271366471
AMERICANO DO BRASIL GO,GO,-16.2515808,-49.9806104,6057,133.563,45.34938568316076,2.80666996863134,0.818196694485354,222.925,,81818,0.029094360253507166
AMERICO DE CAMPOS SP,SP,-20.298476,-49.735904,5956,252.876,23.553045761559023,0.0,5.36103199865974,222.481490206908,,99184,0.001570671320086309
AMETISTA DO SUL RS,RS,-27.3617341,-53.1826575,7416,93.704,79.14283274993598,3.77562028047465,14.5768659738156,1757.14961567777,,92415,0.042966199600170354
AMONTADA CE,CE,-3.3634586,-39.8284791,43131,1178.162,36.60871764663943,0.834666481185226,0.368222406333425,7370.86003280919,60.0,421576,0.008867412742482202
AMORINOPOLIS GO,GO,-16.6211308,-51.0949921,3185,408.525,7.796340493237868,4.08163265306122,0.319897632757518,107.061224489796,,54682,0.042034135791550124
AMPARO DE SAO FRANCISCO SE,SE,-10.2002447,-36.93251519749188,2368,35.33,67.02519105575998,0.0,0.4212299915754,404.893698462017,,25943,0.00013161685617001852
AMPARO DO SERRA MG,MG,-20.5070255,-42.8028462,4751,136.186,34.88611164143157,0.0,2.33396987057076,123.257305701446,,46810,0.0006854456128300816
AMPARO PB,PB,-7.56394725,-37.04652873235175,2227,121.984,18.2564926547744,0.0,0.893655049151028,35.7518518518519,,21979,0.0002642842491896781
AMPARO SP,SP,-22.70111,-46.76444,79664,555.631,143.3757295759236,4.80769230769231,41.6162925479541,27623.860503348,301.0,3635849,0.06286333294027661
AMPERE PR,PR,-25.9168712,-53.4742414,18989,298.349,63.646936976493976,1.7905102954342,13.5756056808688,6603.81205816084,126.0,526160,0.022490233554920115
ANADIA AL,AL,-9.6830208,-36.3052699,17564,186.134,94.36212621014968,1.42336597585971,0.341977771444856,744.456178301061,,140492,0.014778814377320239
ANAGE BA,BA,-14.6134669,-41.1376308,18194,1336.361,13.614584681833724,1.81378476420798,0.616004928039424,2831.11762906573,,160376,0.018875396843588448
ANAHY PR,PR,-24.6450861,-53.1337957,2816,102.647,27.43382660964276,0.0,1.78507675830061,170.551,,87716,0.0005477149867132137
ANAJAS PA,PA,-0.9878802,-49.9390114,28859,6913.64,4.174212137166529,0.693024706330781,0.102469515319193,549.021153846154,,189225,0.007232073035741605
ANAJATUBA MA,MA,-3.26441,-44.6179916,26614,942.568,28.23562862308077,0.939355226572481,0.223855538559117,0.0,,173717,0.009789424946494792
ANALANDIA SP,SP,-22.128917,-47.661939,4933,325.953,15.134083748270458,0.0,6.20620620620621,0.0,,142577,0.001830838024169568
ANAMA AM,AM,-3.5797356,-61.4049996,13269,2446.121,5.424506800767419,1.50727259024795,0.0734537975613339,3010.51807350354,,95318,0.015543686975971796
ANANAS TO,TO,-6.3663053,-48.080238,9607,1576.973,6.092051037018389,1.45727074008535,1.0472300764478,2729.00195947926,,108866,0.015313444469312206
ANAPOLIS GO,GO,-16.3332828,-48.9525756,381970,933.156,409.3313443840044,2.83530120166505,15.7240587920594,135177.715276813,1144.0,13118759,0.03952458533295427
ANAPU PA,PA,-3.4668292,-51.2057035,27161,11895.296,2.2833395654887445,1.28861234858805,0.717102904266762,5447.15991851686,,309602,0.013578112314488437
ANAPURUS MA,MA,-3.6751298,-43.1046001,15566,608.903,25.564006089639893,1.02788127971219,0.3813882532418,11860.3453740656,,133577,0.010725277241809765
ANAURILANDIA MS,MS,-22.185169,-52.719056,8993,3395.437,2.64855451595774,1.33437117758256,0.774764803541782,796.643373493975,,213340,0.014020948794785578
ANCHIETA ES,ES,-20.8057672,-40.6454564,28736,409.691,70.14066699048796,10.6486636971047,8.64573010286027,7377.95037219054,153.0,713453,0.11214502203834055
ANCHIETA SC,SC,-26.5350527,-53.3293938,5721,231.7,24.69141130772551,0.0,9.57786449095424,258.853333333333,,138440,0.002788593587332813
ANDARAI BA,BA,-12.8059674,-41.3322919,13153,1590.316,8.270683310738242,2.43290504067513,2.66301453245073,5313.39771478002,,95028,0.025786829963107518
ANDIRA PR,PR,-23.0494761,-50.2310027,20139,236.075,85.3076352853966,3.07860370425542,7.88777395037692,2864.34755098956,91.0,685605,0.034172190396775076
ANDORINHA BA,BA,-10.3445708,-39.8334411,14690,1362.386,10.782553549434596,0.068073519400953,2.26104830421377,1526.178,,172216,0.0014204996437942533
ANDRADAS MG,MG,-22.0680484,-46.5688976,40747,469.396,86.80730129783807,1.59520946327337,10.0299437641503,18156.6830945289,196.0,854890,0.01962395644669758
ANDRADINA SP,SP,-20.896505,-51.3742765,57112,964.226,59.2309271892689,2.22370079843115,9.5176443830152,43646.8885319043,289.0,3109727,0.026952121637555587
ANDRE DA ROCHA RS,RS,-28.6309124,-51.5733328,1324,329.4,4.019429265330905,0.0,2.25056264066016,72.9396666666666,,123540,0.0006963947560410044
ANDRELANDIA MG,MG,-21.739722,-44.308889,12242,1005.285,12.17764116643539,2.61395196863258,4.00850785340314,3742.1239523742,97.0,195341,0.028074479546820363
ANGATUBA SP,SP,-23.4938938,-48.4110675,24969,1027.288,24.305744834944047,2.2828307100805,4.08276518154432,2886.25715109136,,834417,0.024983912691063044
ANGELANDIA MG,MG,-17.7253,-42.2728,8481,185.211,45.79101673226752,0.0,1.05633802816901,1255.66413381123,,79875,0.00033675997085339795
ANGELICA MS,MS,-22.1588196,-53.7728504,10620,1273.268,8.340742090431865,2.44821092278719,1.85528756957328,192.523333333333,,627506,0.025954852684308898
ANGELIM PE,PE,-8.8902038,-36.2872987,11072,118.037,93.80109626642492,1.53540462427746,1.0762331838565,4754.00395481372,,110369,0.016124813667277423
ANGELINA SC,SC,-27.5805287,-48.9838759,4860,499.776,9.724356511717248,16.4609053497942,6.66527806706936,124.28,,113613,0.1710019008260065
ANGICAL BA,BA,-12.005623,-44.7000236,14017,1530.05,9.161138524884809,0.428051651565956,0.500822780281892,0.0,,143722,0.00460360621958674
ANGICAL DO PIAUI PI,PI,-6.0872666,-42.7366138,8947,256.728,34.850113739054564,1.22946238962781,0.441956393635828,5395.42069071629,,62753,0.012780735727638139
ANGICO TO,TO,-6.3893733,-47.8656722,3417,451.733,7.564202748083492,0.0,0.291290416545296,420.309449928292,,44021,0.00010280676232501601
ANGICOS RN,RN,-5.6666344,-36.6009064,11724,741.582,15.809445213071514,2.38826339133402,2.47567013829606,5903.74161276632,,119328,0.02528602467969386
ANGRA DOS REIS RJ,RJ,-23.0063966,-44.316326,200407,813.21,246.4394190922393,1.7963444390665,7.46865569104694,17459.0769464982,399.0,9122561,0.024698282125548785
ANGUERA BA,BA,-12.1509425,-39.2452469,11142,187.84,59.31643952299829,0.53850296176629,0.089118616879066,1554.04995198567,,61805,0.005583730771805173
ANGULO PR,PR,-23.1958345,-51.9094976,2927,106.021,27.607738089623755,0.0,3.7568306010929,243.336778989669,,90188,0.0011100240076321747
ANHANGUERA GO,GO,-18.3338749,-48.220363,1137,56.95,19.96488147497805,0.0,2.61096605744125,148.360904958346,,15935,0.0007503250087794371
ANHEMBI SP,SP,-22.7891096,-48.1316776,6627,736.557,8.997267013958187,0.0,1.78465199286139,592.333333333333,,128698,0.0005661212481843828
ANICUNS GO,GO,-16.4606451,-49.9572265,21717,979.23,22.177629361845533,2.30234378597412,2.2883295194508,5984.23399968419,,408657,0.024481110261331217
ANISIO DE ABREU PI,PI,-9.183959,-43.049115,9818,337.877,29.057911606886528,1.01853738032186,0.404858299595142,9879.56571440478,,68332,0.010606499349945802
ANITA GARIBALDI SC,SC,-27.6855032,-51.1293873,7313,587.994,12.43720174015381,4.51251196499385,1.68232160381326,2381.01134855599,,139116,0.04688520409855465
ANITAPOLIS SC,SC,-27.9041185,-49.1287395,3236,540.636,5.98554295311448,15.1421508034611,1.23762376237624,74.5892592592592,,59858,0.1558891961393191
ANORI AM,AM,-3.7435254,-61.6605203,20538,6036.38,3.4023702947793213,1.11987535300419,0.0475963826749167,5037.6972934473,,177193,0.011594772008745638
ANTA GORDA RS,RS,-28.9718745,-52.0069187,6003,242.262,24.778958317854222,6.66333499916708,13.5428858050493,711.805256784836,,187361,0.07237166631712023
ANTAS BA,BA,-10.4114649,-38.3308815,19093,321.606,59.3676734886787,7.22777981459174,0.673889378466642,7742.34889670705,,112595,0.0744719999657101
ANTONINA DO NORTE CE,CE,-6.7756797,-39.9873337,7328,260.104,28.173346046196908,2.18340611353712,0.271997824017408,2206.51748297933,,51467,0.022524262769876048
ANTONINA PR,PR,-25.4298854,-48.7125431,19011,882.317,21.54667766800368,1.63063489558677,4.68914646996839,7730.75662879533,,525246,0.018318676990882337
ANTONIO ALMEIDA PI,PI,-7.2186016,-44.1950248,3158,645.748,4.890452622385203,0.0,0.948166877370417,898.792836838389,,45887,0.0002906074907708871
ANTONIO CARDOSO BA,BA,-12.4363122,-39.1200307,11691,293.53,39.828978298640685,0.0,0.513566720876487,0.0,,90898,0.0001872621879923711
ANTONIO DIAS MG,MG,-19.6525,-42.872778,9363,787.061,11.896155444114244,0.0,1.39514917364241,0.0,,144725,0.00046250824499741047
ANTONIO GONCALVES BA,BA,-10.5715409,-40.2748824,11715,345.283,33.92869037861696,0.0,0.339040515341583,9674.22248168222,,63539,0.00012522087901932553
ANTONIO JOAO MS,MS,-22.1892837,-55.9508227,8891,1145.175,7.763878883140132,0.787313013159375,1.67485484591335,20.1633333333333,,200144,0.008652875267669401
ANTONIO MARTINS RN,RN,-6.2155812,-37.8890129,7137,244.897,29.14286414288456,4.48367661482416,0.699790062981106,871.814814814814,,49751,0.046269021300868886
ANTONIO OLINTO PR,PR,-25.9849006,-50.1974516,7441,469.62,15.844725522763085,0.268781077812122,0.134517083669626,1194.25190178571,,165598,0.002873530899794427
ANTONIO PRADO DE MINAS MG,MG,-21.0171988,-42.1101106,1609,83.802,19.200019092623087,0.0,1.87734668335419,222.342717473628,,21310,0.000543955580257868
ANTONIO PRADO RS,RS,-28.8567806,-51.2801355,19643,947.393,20.73373985241605,2.59634475385634,13.610970035551,1032.71173218673,120.0,732793,0.03086963339799074
APARECIDA DO RIO DOCE GO,GO,-18.2980167,-51.1491312,2474,602.133,4.10872680952547,0.0,2.02101859337106,527.311635514018,,73902,0.0006086226251140871
APARECIDA DO RIO NEGRO TO,TO,-9.9513491,-47.9773786,4741,1160.368,4.085772789322008,0.0,1.04275286757039,1743.98231935659,,73526,0.0003300231671036786
APARECIDA DO TABOADO MS,MS,-20.0840304,-51.1013943,25431,2750.15,9.247131974619563,4.4827179426684,4.81646921732375,5380.12788391602,178.0,893501,0.047812288740535024
APARECIDA PB,PB,-6.7859598,-38.0831353,8337,295.705,28.193638930691066,0.0,0.599017611117767,6464.53879332305,,72523,0.0002032758498459571
APIACA ES,ES,-21.152272,-41.569297,7580,193.984,39.075387660838,3.95778364116095,2.37874983480904,844.181951980651,,93282,0.041365637751581794
APIACAS MT,MT,-9.5678422,-57.394852,9979,20493.065,0.4869452178090491,2.80589237398537,1.67768676601204,2098.59618910256,,132494,0.029353908076782023
APIAI SP,SP,-24.5076527,-48.8461582,24526,974.322,25.172376278068235,2.07942591535513,5.37457946992697,10543.994048475,82.0,614359,0.02316313177562286
APICUM-ACU MA,MA,-1.5279295,-45.082278,17063,340.288,50.14282019936054,0.879095118091778,0.116016010209409,3383.67631812919,,103720,0.0091082165764175
APIUNA SC,SC,-27.0374658,-49.3885037,10636,492.644,21.58962658633821,0.0,9.40147072512334,1178.15776001201,66.0,386749,0.0028506448234946373
APODI RN,RN,-5.6631109,-37.796927,35814,1602.477,22.34915072103999,2.45713966605238,1.84126098479565,6166.21739902166,89.0,419633,0.025948583400541167
APORA BA,BA,-11.6599747,-38.0794757,17673,479.262,36.87544599822227,0.0565834889379279,0.620382381140376,2033.21096304495,,118226,0.0008111304509827543
APORE GO,GO,-18.9642193,-51.92804,4163,2900.053,1.4354910065436737,4.56401633437425,1.19104335397808,17.2777777777778,,302534,0.04734820668809107
APUAREMA BA,BA,-13.8517897,-39.7457126,7360,150.83,48.79665848969037,0.0,0.818553888130969,126.494444444444,,67914,0.0002636756135054642
APUCARANA PR,PR,-23.5525327,-51.4610764,133726,558.389,239.48537668184724,1.70497883732408,18.9264867107174,75990.0158172613,685.0,2965782,0.024237673671185657
APUI AM,AM,-7.1940195,-59.8830192,21583,54240.556,0.3979125877691962,1.94597599962934,0.773676785145406,2704.83654761905,,185275,0.02028913301585656
APUIARES CE,CE,-3.9460303,-39.4313298,14814,545.158,27.173773474845824,0.810044552450385,0.89041095890411,5572.80013502736,,92920,0.00861458951583961
AQUIDABA SE,SE,-10.2837579,-37.0188687,21443,359.543,59.63959804529639,1.4923284988108,0.881138988081436,3631.39147012607,,233417,0.015682522630112224
ARABUTA SC,SC,-27.1587028,-52.1438142,4266,133.014,32.071811989715364,4.92264416315049,3.04663698148582,1238.32533670034,,106727,0.05147092448963676
ARACAGI PB,PB,-6.8519969,-35.3835602,17079,231.155,73.88548809240552,0.0,0.176605639606758,1567.52993296321,,141732,0.00011433893194745287
ARACAI MG,MG,-19.200833,-44.2475,2341,187.538,12.48280348516034,0.0,3.83468257349808,248.910416666667,,45297,0.0011118875384255168
ARACAJU SE,SE,-10.9162061,-37.0774655,1050402,1631.343,643.8878886904838,2.22010239889109,11.5379680193831,914040.83906528,2773.0,22657962,0.03632755387197325
ARACARIGUAMA SP,SP,-23.4388277,-47.0613084,21854,145.204,150.50549571637143,0.0,15.2030048291898,2026.88450704224,,2121497,0.005286096139214799
ARACATI CE,CE,-4.558259,-37.767894,74084,1230.507,60.20607765742088,1.47130284541871,3.43407514722256,39575.5883889427,272.0,1214577,0.016636757217164115
ARACATU BA,BA,-14.4274236,-41.4604105,13229,1489.804,8.879691556741692,3.0992516441152,0.380662352493338,4015.5870054332,,89349,0.031978049672693645
ARACATUBA SP,SP,-21.207992,-50.4390225,195874,1167.126,167.82592453599696,1.87365347110898,23.3229788443578,324771.024830931,1039.0,6938553,0.029017283100514043
ARACI BA,BA,-11.3356065,-38.9573261,54099,1495.554,36.17321741642228,0.887262241446237,0.974640945953401,5954.51069121575,,391894,0.009566748597779362
ARACITABA MG,MG,-21.3425,-43.378611,2066,106.608,19.379408674771124,0.0,0.969461948618517,303.001666666667,,22156,0.00028594007725724405
ARACOIABA CE,CE,-4.3702577,-38.8084313,26437,656.597,40.26366249008144,1.89128872413663,0.831160980769957,14948.5041086188,47.0,191000,0.01974644374290585
ARACRUZ ES,ES,-19.8245218,-40.2735025,99305,1420.285,69.91906553966281,1.23860832787876,9.06935388263189,11625.0505852414,352.0,4609369,0.017385590248111437
ARACU GO,GO,-16.3561579,-49.6815269,3560,149.371,23.83327419646384,4.7752808988764,4.25894378194208,196.225,,51889,0.05027775375046695
ARACUAI MG,MG,-16.8484451,-42.0661868,36705,2236.279,16.41342605283151,1.63465467919902,3.3235262068214,26935.8770860764,150.0,365568,0.01789909634856562
ARAGOMINAS TO,TO,-7.1654101,-48.525488,5786,1173.035,4.932504145230108,0.0,0.521014241055922,744.244201542403,,63870,0.00017716303954397705
ARAGUACEMA TO,TO,-8.8067391,-49.5560969,7016,2778.452,2.5251470962967866,2.4230330672748,0.846740050804403,871.535310541312,,94608,0.025168315262384954
ARAGUACU TO,TO,-12.928934,-49.823134,8567,5167.652,1.6578128713001572,3.3850822925178,1.40894681225784,1805.19068298154,,181312,0.03524777067255845
ARAGUAIANA MT,MT,-15.729144,-51.834112,3119,6422.966,0.4856012004422878,3.84738698300737,0.967741935483871,59.3333333333333,,73050,0.039821123027064254
ARAGUAINA TO,TO,-7.193241,-48.2018597,177517,4000.416,44.37463503795605,3.12082786437355,7.56358397517593,306153.078780565,578.0,3805223,0.03592388101425539
ARAGUAINHA MT,MT,-16.857016,-53.031778,956,688.326,1.388876782222377,0.0,2.13903743315508,292.275768047002,,18484,0.0006171592146387121
ARAGUANA MA,MA,-2.9508403,-45.6651986,15297,805.193,18.997929688906883,1.11132901876185,0.0,1434.47666666666,,77289,0.011448289859622584
ARAGUANA TO,TO,-6.5799107,-48.6428482,5663,836.03,6.77368037032164,0.0,1.57095479141211,1972.61641553562,,66863,0.0004773453495467026
ARAGUAPAZ GO,GO,-15.0937927,-50.626417,7756,2193.7,3.5355791584993392,1.28932439401753,0.386100386100386,1417.39468379748,,114657,0.0134030858113113
ARAGUARI MG,MG,-18.6511256,-48.1933764,116691,2729.508,42.75166073885843,1.53396577285309,9.00509094630203,14534.562966568,400.0,3923828,0.02009070138337302
ARAGUATINS TO,TO,-5.6529384,-48.1161923,35346,2625.286,13.463675957590906,0.707293611724099,1.59391515897206,18377.6363229247,57.0,377258,0.007888109091084547
ARAIOSES MA,MA,-2.890914,-41.904993,46103,1786.345,25.808564415048604,2.53779580504522,0.344530577088717,301.77,,259119,0.026278364224602932
ARAL MOREIRA MS,MS,-22.951141,-55.6268421,11963,1655.66,7.225517316357223,0.752319652261139,0.493867808050045,59.2733333333334,,582036,0.00813001223416817
ARAMARI BA,BA,-12.0907897,-38.4985065,11332,368.948,30.71435541051856,0.0,0.877423883478108,3853.15251962739,,84880,0.000288100914820983
ARAMBARE RS,RS,-30.9132252,-51.4994625,3600,518.193,6.947218507390104,0.0,5.02652890254119,510.313333333333,,131687,0.0014901605598271078
ARAME MA,MA,-4.8858769,-46.0102484,32637,2976.039,10.966590155572558,1.77712412292797,0.214060732087704,1452.08564814815,,222309,0.018412491247046726
ARANDU SP,SP,-23.1345103,-49.0545651,6348,285.908,22.20294640233921,2.52047889098929,7.39342457133868,600.42,,131273,0.028048946530148146
ARANTINA MG,MG,-21.911667,-44.255833,2804,89.42,31.357638112279133,0.0,1.78890876565295,600.066212423897,,53418,0.0005333001836624129
ARAPEI SP,SP,-22.6738889,-44.4477778,2478,156.903,15.793197070801709,0.0,0.810044552450385,724.688048687958,,25889,0.00024225504961947552
ARAPIRACA AL,AL,-9.754866,-36.661471,230417,345.655,666.6097698572277,4.00144086590833,5.23415621345692,442404.042164225,752.0,4012632,0.04439855109168709
ARAPOEMA TO,TO,-7.6575001,-49.0641484,6670,1552.217,4.297079596473947,4.047976011994,0.903206382658437,1752.88812570471,,106400,0.04187788142270873
ARAPONGA MG,MG,-20.666667,-42.520556,8425,303.793,27.73269956845615,0.0,1.06647707074298,453.518117505995,,83027,0.0003410706555681448
ARAPONGAS PR,PR,-23.4152862,-51.4293961,121198,382.215,317.093782295305,3.20137295994983,21.7757077714648,74202.6064883434,820.0,4030758,0.04089802816444589
ARAPOTI PR,PR,-24.1457957,-49.8224605,27925,1360.494,20.525632601099307,0.752014324082363,5.4063667081629,5069.92842342243,158.0,1042279,0.009733116086834442
ARAPUA MG,MG,-19.034444,-46.155556,2833,173.894,16.291533922964565,0.0,3.88143966125618,135.355666666667,,116946,0.0011575864287956094
ARAPUA PR,PR,-24.3079525,-51.7901941,3128,217.371,14.390144039453284,0.0,0.0,19.9733333333333,,97048,4.387349225885348e-05
ARAPUTANGA MT,MT,-15.4710868,-58.346796,16690,1610.076,10.36597030202301,1.13840623127621,3.62620378076329,13430.6958977828,113.0,414409,0.012910851538115593
ARARA PB,PB,-6.8271895,-35.7605703,13438,99.111,135.58535379523968,1.26506920672719,1.03934669636229,984.619761472807,,90214,0.013328858788078102
ARARANGUA SC,SC,-28.9348832,-49.4858389,82349,461.226,178.5437074232589,1.42078228029484,17.3340370912406,79622.9371340837,614.0,1795020,0.020336460893514673
ARARAQUARA SP,SP,-21.7886713,-48.1773096,298033,1840.848,161.89984181203445,2.1507685390544,26.9950594888049,198777.507555,1379.0,10905113,0.03470158926309964
ARARAS SP,SP,-22.3569477,-47.3838889,132934,644.831,206.15324015129545,4.19004919734605,23.8535117256176,60570.916984814,530.0,4997486,0.05208014681124684
ARARENDA CE,CE,-4.7504395,-40.8303611,10901,344.131,31.676890486471724,1.65122465828823,0.274348422496571,1853.18818553639,,65189,0.017065631687303996
ARARI MA,MA,-3.4547602,-44.7772723,29764,1100.275,27.051418963440955,1.9822604488644,0.636558563387832,20710.1711631688,,234791,0.02064513356389812
ARARIPE CE,CE,-7.212861,-40.1359222,21550,1099.933,19.592102428056982,1.94895591647332,0.277777777777778,10396.6232433953,,148550,0.02016199362486393
ARARIPINA PE,PE,-7.5768582,-40.5038509,92403,2177.36,42.43809016423558,2.69471770397065,2.486277042299,49568.7949348999,150.0,849119,0.02876625351760088
ARARUAMA RJ,RJ,-22.8733203,-42.3428897,158201,688.693,229.7119326027708,0.998729464415522,11.0322941945119,17928.1507954738,340.0,2894252,0.014705346665892464
ARARUNA PB,PB,-6.5321155,-35.7397595,20215,241.302,83.77468897895584,0.0,0.886175659708547,3372.67754415022,,154892,0.0003222428533263635
ARARUNA PR,PR,-23.9320308,-52.4976047,13939,493.19,28.262941259960662,2.00875242126408,7.44452397995705,127.245,,448453,0.02295145020426164
ARATACA BA,BA,-15.2617424,-39.4122943,11079,435.962,25.41276533275836,0.0,0.272257010618023,1391.02410901468,,97942,0.00012176618586877733
ARATIBA RS,RS,-27.3955734,-52.3024325,6283,342.279,18.35637009574061,5.72974693617699,4.65116279069767,959.966978090768,,954871,0.060599971921775304
